t,x,y,v,
0.0000,-0.0027,0.2968,
0.0334,-0.0028,0.2969,0.0105
0.0667,-0.0034,0.2968,0.0153
0.1001,-0.0038,0.2970,0.0070
0.1335,-0.0038,0.2970,0.0035
0.1669,-0.0040,0.2971,0.0015
0.2002,-0.0039,0.2970,0.0095
0.2336,-0.0035,0.2968,0.0071
0.2670,-0.0035,0.2969,0.0008
0.3003,-0.0034,0.2968,0.0057
0.3337,-0.0038,0.2971,0.0112
0.3671,-0.0041,0.2971,0.0014
0.4005,-0.0038,0.2970,0.0130
0.4338,-0.0041,0.2963,0.0318
0.4672,-0.0027,0.2952,0.0674
0.5006,-0.0000,0.2943,0.1113
0.5340,0.0047,0.2943,0.1460
0.5673,0.0097,0.2935,0.1688
0.6007,0.0159,0.2926,0.1998
0.6341,0.0229,0.2916,0.2233
0.6674,0.0306,0.2905,0.2567
0.7008,0.0397,0.2885,0.3023
0.7342,0.0505,0.2869,0.3476
0.7676,0.0627,0.2849,0.3740
0.8009,0.0751,0.2827,0.4064
0.8343,0.0894,0.2802,0.4564
0.8677,0.1050,0.2771,0.4978
0.9010,0.1218,0.2732,0.5460
0.9344,0.1405,0.2688,0.5920
0.9678,0.1600,0.2631,0.6565
1.0012,0.1825,0.2564,0.7329
1.0345,0.2064,0.2477,0.7990
1.0679,0.2324,0.2377,0.8820
1.1013,0.2613,0.2263,0.9605
1.1347,0.2918,0.2135,1.0438
1.1680,0.3258,0.2001,1.1288
1.2014,0.3622,0.1868,1.1944
1.2348,0.4009,0.1733,1.2655
1.2681,0.4437,0.1644,1.3118
1.3015,0.4875,0.1603,1.3256
1.3349,0.5320,0.1603,1.3132
1.3683,0.5750,0.1649,1.2782
1.4016,0.6163,0.1744,1.2327
1.4350,0.6542,0.1874,1.1582
1.4684,0.6893,0.1997,1.0816
1.5017,0.7226,0.2104,1.0154
1.5351,0.7545,0.2183,0.9691
1.5685,0.7861,0.2229,0.9281
1.6019,0.8159,0.2264,0.8994
1.6352,0.8459,0.2276,0.8902
1.6686,0.8753,0.2271,0.8973
1.7020,0.9057,0.2238,0.9193
1.7354,0.9360,0.2184,0.9567
1.7687,0.9678,0.2090,1.0247
1.8021,1.0008,0.1965,1.1023
1.8355,1.0361,0.1818,1.1866
1.8688,1.0737,0.1656,1.2652
1.9022,1.1145,0.1503,1.3368
1.9356,1.1584,0.1375,1.4007
1.9690,1.2051,0.1274,1.4503
2.0023,1.2538,0.1201,1.4874
2.0357,1.3035,0.1134,1.5703
2.0691,1.3576,0.1064,
